date;10107;10145;10401;11308;11703;11754;11850;12060;12079;12490;13901;14322;14541;14593;15659;16432;16851;17830;18163;18542;19561;21573;21936;22111;22592;22752;24643;26403;27828;43449;47896;48071;55976;57665;59176;59328;59408;59459;65875;66093;66181;66800;70519;76076;86868;89006;92611;92655
1972-01-31;;0.103004291653633;0;-0.0184426233172417;0.0577586218714714;0.0385604128241539;0.0203389823436737;-0.00998003967106342;0.00621118023991585;0.0936106964945793;;-0.0268292687833309;;;0.0621301755309105;-0.0470588244497776;;;0.0238853488117456;;;-0.025000000372529;;;;;-0.015472779981792;;;;;;;;;;;;;;;;;;;;;
1972-02-29;;-0.056809339672327;-0.0134078217670321;0.0427974946796894;0.0643846765160561;0.0879702940583229;0.0159468427300453;-0.0221774186939001;-0.0126543203368783;0.0050271712243557;;0.107518799602985;;;0.0169014092534781;0.0360823050141335;;;0.0734374970197678;;;0.0256410222500563;;;;;0.158823534846306;;;;;;;;;;;;;;;;;;;;;
1972-03-30;;0.029166666790843;-0.00574712641537189;0.0122922919690609;0.0486111119389534;0.0729760527610779;-0.0695364251732826;0.0717525780200958;0.0647709295153618;0.0373134315013885;;0.0306469928473234;;;-0.0138504151254892;0;;;0.0320232883095741;;;0.0577617324888706;;;;;0.0101522840559483;;;;;;;;;;;;;;;;;;;;;
1972-04-28;;0.0850202441215515;-0.00867052003741264;0.0347222238779068;-0.00956585723906755;0.0170031879097223;-0.00711743766441941;0.0464216619729996;-0.0459940657019615;0.00981033314019442;;-0.0165198240429163;;;0.098314605653286;0.00800000037997961;;;0.0366713665425777;;;0.0580204762518406;;;;;0.0854271352291107;;;;;;;;;;;;;;;;;;;;;
1972-05-31;;-0.0768656730651855;0.00932944566011429;0.0191754549741745;0.0193164926022291;0.0429258085787296;0.0906810015439987;0.0166358593851328;-0.0423017106950283;0.0339378193020821;;0.0423292256891727;;;0.0383631698787212;-0.0326666682958603;;;0.0765027329325676;;;0.0193548370152712;;;;;0.0106481481343508;;;;;;;;;;;;;;;;;;;;;
1972-06-30;;-0.0367346927523613;-0.0234604105353355;0.00778927560895681;-0.0367107205092907;0.0652610436081886;-0.0133111476898193;-0.0385454557836056;-0.0131795713678002;-0.0144563168287277;;-0.0474137924611569;;;-0.0870646759867668;-0.0743801668286324;;;-0.0532994940876961;;;-0.0479233227670193;;;;;-0.103926099836826;;;;;;;;;;;;;;;;;;;;;
1972-07-31;;-0.0593220330774784;0.00300300307571888;0.0636704117059708;0.0121951214969158;0.0377002842724323;0.0236087683588266;-0.0418250933289528;-0.00500834733247757;0.0223214291036129;;0.00452488707378507;;;-0.0190735720098019;0.0535714291036129;;;0.0390348508954048;;;-0.0234899334609509;;;;;-0.0463917516171932;;;;;;;;;;;;;;;;;;;;;
1972-08-31;;0.0738738775253296;0.0646706596016884;-0.00528169004246593;0.0933734923601151;-0.0662306994199753;0.0817133411765099;0.0555555559694767;0.0684563741087914;0.0227074213325977;;-0.0340090095996857;;;0.112359553575516;0.0117288138717413;;;0.00388601026497781;;;0.0137457018718123;;;;;0.198918923735619;;;;;;;;;;;;;;;;;;;;;
1972-09-29;;-0.0338983051478863;0.0714285746216774;0.00113274331670254;-0.0804438292980194;0.070175439119339;0;0.00338345859199762;-0.00158730160910636;-0.00489596091210842;;0.0233918130397797;;;-0.0707070678472519;-0.0126582281664014;;;0.0116129033267498;;;-0.0582191795110703;;;;;-0.036363635212183;;;;;;;;;;;;;;;;;;;;;
1972-10-31;;-0.0175438597798348;0.0320000015199184;0.0195035468786955;0.0211161393672228;0.0154826957732439;0.0292758084833622;-0.037664782255888;-0.0492845773696899;-0.0516605153679848;;0.00685714278370142;;;-0.0244565233588219;-0.0726495757699013;;;0.0754081606864929;;;0.0545454546809196;;;;;-0.0683962255716324;;;;;;;;;;;;;;;;;;;;;
1972-11-30;;0.0910714268684387;0.068733848631382;-0.00584347825497389;0.0484490394592285;-0.00190134521108121;0.0562874227762222;0.0681017637252808;0.107357859611511;0.0177691280841827;;0.0277866069227457;;;0.143661975860596;0.187870964407921;;;0.0297619048506021;;;0.148275852203369;;;;;0.155949369072914;;;;;;;;;;;;;;;;;;;;;
